session_id,src_port,dst_port,session_count,timestamp,during
00:00:00:00:00:02,1796,8000,45,32039,233
00:00:00:00:00:01,17530,8443,17,32041,50
00:00:00:00:00:03,6169,25,28,32041,144
00:00:00:00:00:01,38386,5061,46,32042,65
00:00:00:00:00:02,16549,443,29,32044,115
00:00:00:00:00:02,12590,8443,24,32049,49
00:00:00:00:00:02,21501,465,47,32050,113
00:00:00:00:00:03,31636,8443,16,32051,162
00:00:00:00:00:03,21296,22,36,32053,94
00:00:00:00:00:01,62356,5060,28,32053,143
00:00:00:00:00:01,9893,3306,18,32055,269
00:00:00:00:00:02,42560,5432,21,32056,78
00:00:00:00:00:01,61062,5060,34,32065,212
00:00:00:00:00:03,26706,8000,10,32070,52
00:00:00:00:00:02,54380,8443,47,32071,5
00:00:00:00:00:01,38839,80,34,32074,53
00:00:00:00:00:03,60169,80,31,32075,43
00:00:00:00:00:03,7229,445,41,32075,90
00:00:00:00:00:02,28513,135,26,32076,274
00:00:00:00:00:01,44098,8000,21,32077,229
00:00:00:00:00:01,26833,80,10,32078,185
00:00:00:00:00:03,23138,587,11,32079,73
00:00:00:00:00:02,46751,22,12,32080,148
00:00:00:00:00:02,2626,993,47,32083,174
00:00:00:00:00:03,1040,8000,9,32084,68
00:00:00:00:00:03,4706,135,26,32086,251
00:00:00:00:00:01,9084,22,10,32088,176
00:00:00:00:00:01,26215,22,41,32092,142
00:00:00:00:00:03,51532,8000,16,32092,276
00:00:00:00:00:02,64775,22,28,32093,61
00:00:00:00:00:02,25184,8443,40,32094,91
00:00:00:00:00:01,10348,5432,13,32095,115
00:00:00:00:00:02,30551,53,14,32095,65
00:00:00:00:00:02,42524,8080,7,32096,236
00:00:00:00:00:02,19404,993,13,32097,236
00:00:00:00:00:02,20073,22,44,32098,181
00:00:00:00:00:03,31552,8080,1,32099,257
00:00:00:00:00:03,28434,443,50,32104,112
00:00:00:00:00:02,16806,587,21,32105,278
00:00:00:00:00:03,8966,5061,31,32106,250
00:00:00:00:00:03,25341,8080,41,32107,107
00:00:00:00:00:02,4451,137,44,32107,226
00:00:00:00:00:02,20146,8443,33,32107,72
00:00:00:00:00:01,44738,80,17,32109,92
00:00:00:00:00:02,3186,8080,23,32114,128
00:00:00:00:00:01,58197,443,7,32115,119
00:00:00:00:00:02,9544,995,45,32121,14
00:00:00:00:00:02,17477,465,31,32122,230
00:00:00:00:00:01,7281,25,12,32123,231
00:00:00:00:00:03,11692,53,29,32125,228
00:00:00:00:00:01,47851,8000,4,32125,290
00:00:00:00:00:01,54174,21,22,32125,118
00:00:00:00:00:03,19667,443,23,32131,216
00:00:00:00:00:01,44351,5432,7,32132,200
00:00:00:00:00:02,58789,3306,38,32133,219
00:00:00:00:00:02,59279,5060,23,32133,200
00:00:00:00:00:02,26500,8000,49,32134,12
00:00:00:00:00:01,15873,8443,22,32135,212
00:00:00:00:00:03,60177,80,9,32139,250
00:00:00:00:00:01,13764,80,26,32141,118
00:00:00:00:00:03,36353,22,38,32144,102
00:00:00:00:00:01,9340,8080,12,32145,154
00:00:00:00:00:01,34055,110,5,32146,163
00:00:00:00:00:03,21482,3306,8,32147,219
00:00:00:00:00:01,45409,143,26,32147,54
00:00:00:00:00:01,64202,138,34,32151,70
00:00:00:00:00:01,34269,110,2,32152,17
00:00:00:00:00:01,25128,8080,35,32154,207
00:00:00:00:00:02,37379,53,16,32155,115
00:00:00:00:00:01,20166,22,31,32155,280
00:00:00:00:00:03,20392,8000,4,32155,261
00:00:00:00:00:03,40063,8080,5,32157,199
00:00:00:00:00:01,36811,443,31,32158,253
00:00:00:00:00:02,9345,22,22,32159,75
00:00:00:00:00:03,17319,8000,45,32160,232
00:00:00:00:00:03,49514,137,36,32162,49
00:00:00:00:00:01,19974,22,50,32163,62
00:00:00:00:00:01,20196,22,37,32167,78
00:00:00:00:00:01,4485,8080,48,32168,197
00:00:00:00:00:01,14211,8000,24,32168,25
00:00:00:00:00:02,58195,8443,36,32173,171
00:00:00:00:00:02,33025,465,21,32176,7
00:00:00:00:00:03,21851,993,3,32179,162
00:00:00:00:00:02,44084,8080,22,32180,235
00:00:00:00:00:03,56450,80,11,32182,184
00:00:00:00:00:02,1026,3306,8,32182,288
00:00:00:00:00:03,10962,110,24,32183,259
00:00:00:00:00:01,63453,25,12,32184,165
00:00:00:00:00:01,1960,993,44,32186,252
00:00:00:00:00:02,28022,8443,24,32186,283
00:00:00:00:00:02,21823,8000,10,32189,233
00:00:00:00:00:02,39775,443,46,32190,219
00:00:00:00:00:03,15699,8443,18,32190,134
00:00:00:00:00:02,57044,5061,24,32191,266
00:00:00:00:00:02,62864,8000,17,32191,132
00:00:00:00:00:01,39237,8000,14,32192,217
00:00:00:00:00:03,40923,993,5,32193,151
00:00:00:00:00:03,9842,8443,15,32195,82
00:00:00:00:00:03,9200,5432,2,32196,123
00:00:00:00:00:02,21352,8443,39,32200,234
00:00:00:00:00:01,38979,8080,18,32206,193
00:00:00:00:00:02,46954,53,28,32207,54
00:00:00:00:00:02,13002,443,21,32210,278
00:00:00:00:00:01,34340,995,13,32211,256
00:00:00:00:00:01,45275,80,4,32214,166
00:00:00:00:00:01,39595,443,45,32219,240
00:00:00:00:00:01,29263,443,19,32226,122
00:00:00:00:00:03,11980,8443,44,32231,243
00:00:00:00:00:02,20313,8000,40,32236,298
00:00:00:00:00:02,15822,20,50,32236,94
00:00:00:00:00:01,43493,53,9,32237,216
00:00:00:00:00:01,9600,8443,41,32241,87
00:00:00:00:00:01,19918,5432,21,32242,284
00:00:00:00:00:03,3932,8000,6,32242,46
00:00:00:00:00:03,43555,80,40,32243,51
00:00:00:00:00:01,8042,8000,9,32245,46
00:00:00:00:00:01,63684,5432,9,32245,39
00:00:00:00:00:02,54747,8000,45,32250,205
00:00:00:00:00:02,14738,8000,36,32250,22
00:00:00:00:00:02,60176,143,47,32258,125
00:00:00:00:00:02,9849,8443,6,32259,109
00:00:00:00:00:02,27770,8000,9,32260,123
00:00:00:00:00:03,57778,8000,22,32260,87
00:00:00:00:00:02,16870,5060,35,32261,9
00:00:00:00:00:02,29611,80,4,32264,196
00:00:00:00:00:01,48298,8443,12,32268,279
00:00:00:00:00:01,14046,8080,1,32269,45
00:00:00:00:00:02,12483,443,47,32272,95
00:00:00:00:00:02,46539,5432,46,32272,69
00:00:00:00:00:01,3969,8000,34,32273,75
00:00:00:00:00:02,5747,20,23,32275,259
00:00:00:00:00:03,40201,443,50,32275,74
00:00:00:00:00:01,14729,138,11,32276,195
00:00:00:00:00:01,52360,8000,46,32283,111
00:00:00:00:00:01,13226,587,45,32283,132
00:00:00:00:00:02,11213,53,27,32284,246
00:00:00:00:00:02,29607,8443,8,32293,222
00:00:00:00:00:03,26349,8443,14,32296,45
00:00:00:00:00:03,33034,8080,40,32297,232
00:00:00:00:00:01,61909,445,11,32298,114
00:00:00:00:00:03,8676,135,47,32298,29
00:00:00:00:00:03,23384,8080,28,32300,300
00:00:00:00:00:01,16014,5060,5,32301,212
00:00:00:00:00:03,28149,80,40,32301,214
00:00:00:00:00:01,40545,143,32,32301,147
00:00:00:00:00:02,35374,20,42,32304,278
00:00:00:00:00:01,30529,8443,14,32306,132
00:00:00:00:00:03,49503,5060,25,32310,247
00:00:00:00:00:03,37607,80,36,32312,139
00:00:00:00:00:01,57159,445,9,32314,97
00:00:00:00:00:02,11405,80,20,32318,17
00:00:00:00:00:02,25113,21,43,32318,41
00:00:00:00:00:02,8214,5061,31,32319,197
00:00:00:00:00:03,64647,8000,22,32320,238
00:00:00:00:00:01,42936,8000,33,32321,9
00:00:00:00:00:02,63893,443,37,32321,274
00:00:00:00:00:02,49096,8000,8,32324,122
00:00:00:00:00:03,51262,80,27,32324,153
00:00:00:00:00:01,24536,445,15,32325,183
00:00:00:00:00:03,34041,5060,34,32327,222
00:00:00:00:00:02,64412,20,29,32328,241
00:00:00:00:00:01,2686,8443,5,32329,163
00:00:00:00:00:01,14694,22,6,32332,157
00:00:00:00:00:02,56930,8443,28,32333,230
00:00:00:00:00:02,11966,25,4,32333,183
00:00:00:00:00:01,36778,445,15,32334,114
00:00:00:00:00:03,38893,8080,25,32334,265
00:00:00:00:00:02,16487,5061,12,32335,8
00:00:00:00:00:02,15016,25,41,32336,295
00:00:00:00:00:03,5878,80,2,32337,153
00:00:00:00:00:02,20912,443,2,32339,36
00:00:00:00:00:03,8132,20,22,32340,23
00:00:00:00:00:03,55366,139,32,32341,245
00:00:00:00:00:03,2771,135,42,32343,14
00:00:00:00:00:03,55564,587,46,32346,123
00:00:00:00:00:02,64761,20,25,32346,51
00:00:00:00:00:03,19296,5061,45,32352,271
00:00:00:00:00:01,36901,20,47,32354,209
00:00:00:00:00:03,26734,80,2,32357,85
00:00:00:00:00:02,36506,8080,12,32361,92
00:00:00:00:00:01,41501,80,49,32361,77
00:00:00:00:00:01,47971,465,44,32361,106
00:00:00:00:00:02,25603,8443,20,32362,83
00:00:00:00:00:02,38439,5432,41,32364,20
00:00:00:00:00:01,56853,21,38,32366,131
00:00:00:00:00:03,36981,143,21,32369,252
00:00:00:00:00:01,8658,53,36,32370,11
00:00:00:00:00:01,23524,8080,19,32370,225
00:00:00:00:00:02,60183,8443,35,32371,16
00:00:00:00:00:02,41370,5061,3,32373,156
00:00:00:00:00:02,36458,995,23,32374,101
00:00:00:00:00:03,50158,443,20,32374,134
00:00:00:00:00:03,61584,8443,15,32376,221
00:00:00:00:00:03,53761,8443,40,32377,26
00:00:00:00:00:03,58413,8000,3,32379,53
00:00:00:00:00:01,42681,8080,46,32381,208
00:00:00:00:00:01,35392,465,14,32382,244
00:00:00:00:00:01,44259,80,17,32383,139
00:00:00:00:00:01,54152,8000,40,32385,149
00:00:00:00:00:01,54069,443,35,32387,100
00:00:00:00:00:02,53724,8000,24,32389,130
00:00:00:00:00:02,57861,21,16,32393,80
00:00:00:00:00:01,32038,8080,35,32394,226
00:00:00:00:00:02,30212,8080,27,32394,127
00:00:00:00:00:03,45811,8443,29,32394,92
00:00:00:00:00:01,8830,8000,45,32397,96
00:00:00:00:00:01,20236,80,12,32399,10
00:00:00:00:00:02,6562,8000,12,32401,91
00:00:00:00:00:02,30623,8080,38,32401,202
00:00:00:00:00:01,14948,995,18,32403,152
00:00:00:00:00:01,18416,8443,18,32410,175
00:00:00:00:00:02,1879,25,41,32410,66
00:00:00:00:00:02,2546,5061,48,32411,188
00:00:00:00:00:02,40513,53,32,32411,287
00:00:00:00:00:02,15527,110,5,32412,70
00:00:00:00:00:03,53338,8080,44,32412,173
00:00:00:00:00:02,32824,8080,47,32420,174
00:00:00:00:00:03,15392,80,37,32421,61
00:00:00:00:00:03,24234,8080,47,32424,166
00:00:00:00:00:01,61845,443,23,32424,135
00:00:00:00:00:01,39509,8000,5,32426,201
00:00:00:00:00:02,34531,20,14,32426,119
00:00:00:00:00:03,62248,8000,18,32427,146
00:00:00:00:00:02,39438,143,23,32428,56
00:00:00:00:00:01,41141,443,6,32428,133
00:00:00:00:00:01,52994,8443,46,32428,138
00:00:00:00:00:01,46849,8443,40,32430,4
00:00:00:00:00:03,56433,8080,37,32431,238
00:00:00:00:00:01,9613,8443,31,32431,286
00:00:00:00:00:03,64701,3306,18,32434,30
00:00:00:00:00:03,62367,143,43,32439,22
00:00:00:00:00:01,15316,8080,16,32440,48
00:00:00:00:00:03,14893,443,34,32443,41
00:00:00:00:00:03,32541,80,11,32444,201
00:00:00:00:00:01,7418,8080,45,32445,86
00:00:00:00:00:01,56008,5432,4,32445,117
00:00:00:00:00:02,56088,443,29,32446,204
00:00:00:00:00:01,35987,5060,30,32447,62
00:00:00:00:00:01,40446,8080,2,32447,98
00:00:00:00:00:01,36970,8443,45,32448,74
00:00:00:00:00:02,20954,8443,27,32449,176
00:00:00:00:00:01,32755,5432,47,32451,210
00:00:00:00:00:01,5668,443,39,32455,297
00:00:00:00:00:03,30091,443,1,32459,277
00:00:00:00:00:01,39803,465,19,32461,162
00:00:00:00:00:02,42877,8443,10,32464,51
00:00:00:00:00:01,57109,135,7,32464,82
00:00:00:00:00:02,12630,21,24,32469,191
00:00:00:00:00:02,59287,8443,11,32469,55
00:00:00:00:00:02,56281,5432,22,32475,113
00:00:00:00:00:01,3064,5060,34,32478,87
00:00:00:00:00:01,34153,3306,24,32478,145
00:00:00:00:00:01,30853,20,43,32478,216
00:00:00:00:00:03,64463,5432,10,32478,23
00:00:00:00:00:02,45134,993,46,32479,234
00:00:00:00:00:03,31763,5432,8,32483,257
00:00:00:00:00:01,61030,8443,34,32483,78
00:00:00:00:00:03,41441,8443,34,32487,124
00:00:00:00:00:03,64004,445,21,32488,180
00:00:00:00:00:02,54928,137,12,32489,47
00:00:00:00:00:03,51462,53,37,32490,89
00:00:00:00:00:03,43624,443,12,32490,221
00:00:00:00:00:01,63226,8443,8,32490,186
00:00:00:00:00:01,43285,8000,48,32491,25
00:00:00:00:00:02,57776,445,45,32493,249
00:00:00:00:00:02,25071,443,30,32495,284
00:00:00:00:00:01,40894,8000,39,32495,128
00:00:00:00:00:02,60601,443,41,32496,228
00:00:00:00:00:02,17476,80,9,32497,284
00:00:00:00:00:01,14327,443,2,32502,284
00:00:00:00:00:01,22763,443,7,32506,48
00:00:00:00:00:01,42716,80,44,32512,3
00:00:00:00:00:02,57911,443,9,32514,61
00:00:00:00:00:03,3475,5432,43,32515,29
00:00:00:00:00:01,32508,110,5,32519,297
00:00:00:00:00:02,21003,5432,35,32520,69
00:00:00:00:00:02,16398,8000,38,32520,188
00:00:00:00:00:02,23225,993,10,32525,186
00:00:00:00:00:03,37279,443,22,32526,45
00:00:00:00:00:01,61595,993,16,32527,271
00:00:00:00:00:01,32424,8443,39,32528,290
00:00:00:00:00:03,19440,465,1,32529,79
00:00:00:00:00:03,50630,587,41,32535,36
00:00:00:00:00:02,24040,143,12,32537,93
00:00:00:00:00:02,36528,8443,9,32538,240
00:00:00:00:00:03,4592,80,22,32538,206
00:00:00:00:00:02,47330,5061,12,32539,77
00:00:00:00:00:02,16992,80,3,32542,47
00:00:00:00:00:02,4789,5061,39,32553,281
00:00:00:00:00:01,5108,80,50,32556,5
00:00:00:00:00:03,62106,5060,14,32557,241
00:00:00:00:00:02,44718,80,37,32559,152
00:00:00:00:00:03,23692,3306,19,32564,153
00:00:00:00:00:03,31642,443,47,32565,160
00:00:00:00:00:02,47556,80,4,32569,168
00:00:00:00:00:02,54274,8080,30,32569,127
00:00:00:00:00:01,12177,53,8,32575,111
00:00:00:00:00:02,61897,8000,12,32577,91
00:00:00:00:00:03,36619,8000,8,32579,171
00:00:00:00:00:02,4714,3306,20,32580,166
00:00:00:00:00:03,45185,5060,19,32580,54
00:00:00:00:00:02,64199,8443,19,32581,193
00:00:00:00:00:02,56857,8000,9,32590,20
00:00:00:00:00:02,8670,8443,11,32592,201
00:00:00:00:00:02,33996,445,20,32594,159
00:00:00:00:00:01,21947,20,43,32595,107
00:00:00:00:00:02,31754,587,17,32595,99
00:00:00:00:00:02,26076,8443,11,32599,106
00:00:00:00:00:03,52097,8443,33,32599,131
00:00:00:00:00:03,14132,993,6,32603,197
00:00:00:00:00:01,59889,3306,18,32605,93
00:00:00:00:00:03,23871,443,2,32605,2
00:00:00:00:00:02,28311,80,26,32609,78
00:00:00:00:00:01,49635,22,39,32610,41
00:00:00:00:00:03,57198,80,15,32611,259
00:00:00:00:00:02,33929,8443,8,32612,169
00:00:00:00:00:02,12702,8080,25,32614,111
00:00:00:00:00:03,64750,443,35,32615,225
00:00:00:00:00:03,37545,20,48,32615,271
00:00:00:00:00:01,59373,8080,23,32615,223
00:00:00:00:00:01,15605,5060,25,32615,77
00:00:00:00:00:02,2531,8000,11,32615,182
00:00:00:00:00:02,36074,8080,27,32617,123
00:00:00:00:00:01,52736,8443,19,32618,111
00:00:00:00:00:03,18588,143,5,32620,188
00:00:00:00:00:03,29185,443,4,32621,53
00:00:00:00:00:01,30714,8443,25,32623,125
00:00:00:00:00:01,44344,5060,9,32623,230
00:00:00:00:00:03,23030,3306,44,32626,55
00:00:00:00:00:02,37721,8080,34,32627,4
00:00:00:00:00:03,49192,139,32,32627,220
00:00:00:00:00:02,36973,8443,6,32629,277
00:00:00:00:00:02,55199,8080,24,32631,137
00:00:00:00:00:01,58834,443,2,32632,203
00:00:00:00:00:03,19148,8443,30,32634,233
00:00:00:00:00:03,21158,8000,15,32636,181
00:00:00:00:00:02,8610,443,18,32637,77
00:00:00:00:00:02,11029,143,4,32637,6
00:00:00:00:00:02,35950,8000,19,32637,57
00:00:00:00:00:03,29646,8443,17,32639,298
00:00:00:00:00:02,37813,20,43,32641,183
00:00:00:00:00:02,30714,465,12,32643,178
00:00:00:00:00:01,21734,995,20,32645,236
00:00:00:00:00:02,39647,80,14,32650,248
00:00:00:00:00:02,40818,443,48,32653,121
00:00:00:00:00:02,8472,53,50,32657,34
00:00:00:00:00:01,12237,80,33,32657,46
00:00:00:00:00:01,11532,8080,25,32658,275
00:00:00:00:00:01,1067,993,13,32661,23
00:00:00:00:00:02,55823,22,15,32661,225
00:00:00:00:00:01,16386,995,18,32664,111
00:00:00:00:00:03,46180,8080,15,32665,18
00:00:00:00:00:01,13591,993,36,32667,288
00:00:00:00:00:03,19084,25,25,32670,295
00:00:00:00:00:03,39260,143,2,32670,41
00:00:00:00:00:03,62041,20,4,32674,178
00:00:00:00:00:02,26319,22,50,32676,154
00:00:00:00:00:02,51751,443,21,32677,125
00:00:00:00:00:03,2714,53,29,32678,29
00:00:00:00:00:03,7057,445,23,32679,145
00:00:00:00:00:03,63916,3306,48,32680,93
00:00:00:00:00:03,64951,8443,50,32680,205
00:00:00:00:00:03,27137,8443,19,32680,140
00:00:00:00:00:02,9992,8443,2,32681,42
00:00:00:00:00:03,7163,80,42,32684,131
00:00:00:00:00:02,42725,80,5,32684,271
00:00:00:00:00:03,40813,8000,35,32684,81
00:00:00:00:00:01,15171,110,37,32689,93
00:00:00:00:00:03,9282,8080,42,32693,237
00:00:00:00:00:02,20975,8000,10,32700,118
00:00:00:00:00:02,41071,443,15,32701,146
00:00:00:00:00:02,5493,995,42,32704,275
00:00:00:00:00:02,45763,138,8,32706,209
00:00:00:00:00:02,45307,445,28,32708,156
00:00:00:00:00:03,51613,8080,24,32708,235
00:00:00:00:00:02,65024,8080,17,32714,155
00:00:00:00:00:03,60152,8443,34,32715,148
00:00:00:00:00:01,6561,80,49,32715,42
00:00:00:00:00:01,51720,443,4,32719,150
00:00:00:00:00:01,10429,443,49,32722,289
00:00:00:00:00:01,38714,445,3,32723,232
00:00:00:00:00:03,65281,587,35,32724,162
00:00:00:00:00:02,50613,8000,17,32725,228
00:00:00:00:00:02,43577,80,24,32727,228
00:00:00:00:00:03,2661,8000,11,32728,199
00:00:00:00:00:03,21628,445,50,32729,20
00:00:00:00:00:02,21176,25,14,32729,119
00:00:00:00:00:03,2012,8443,19,32730,273
00:00:00:00:00:03,14589,80,27,32733,118
00:00:00:00:00:02,18996,443,20,32739,18
00:00:00:00:00:01,31992,80,28,32741,174
00:00:00:00:00:02,25779,445,38,32743,28
00:00:00:00:00:03,43065,135,48,32745,171
00:00:00:00:00:01,23318,5060,48,32749,269
00:00:00:00:00:03,35670,8443,10,32751,147
00:00:00:00:00:03,16811,80,35,32751,46
00:00:00:00:00:03,7287,8000,2,32751,70
00:00:00:00:00:03,15967,8443,33,32753,34
00:00:00:00:00:01,8583,8443,27,32754,170
00:00:00:00:00:02,40306,8080,40,32756,56
00:00:00:00:00:02,45568,8000,43,32762,211
00:00:00:00:00:03,62629,110,1,32774,272
00:00:00:00:00:03,14566,8080,11,32774,291
00:00:00:00:00:01,14570,80,26,32775,71
00:00:00:00:00:01,65447,53,50,32781,119
00:00:00:00:00:01,9596,8080,14,32784,227
00:00:00:00:00:02,43379,80,48,32787,1
00:00:00:00:00:02,4377,8443,17,32788,140
00:00:00:00:00:02,62675,25,49,32789,7
00:00:00:00:00:01,21339,143,15,32793,151
00:00:00:00:00:01,38653,3306,25,32793,8
00:00:00:00:00:01,7629,8443,26,32794,280
00:00:00:00:00:02,56343,80,3,32795,60
00:00:00:00:00:03,6510,20,7,32795,222
00:00:00:00:00:02,9713,25,19,32796,186
00:00:00:00:00:01,48935,8080,31,32796,192
00:00:00:00:00:02,39206,8080,9,32798,186
00:00:00:00:00:02,26200,465,16,32801,273
00:00:00:00:00:01,25630,53,15,32802,120
00:00:00:00:00:01,35496,8000,7,32803,140
00:00:00:00:00:03,31466,8443,29,32806,39
00:00:00:00:00:02,20313,80,5,32806,207
00:00:00:00:00:02,40185,443,5,32808,41
00:00:00:00:00:01,64614,443,6,32810,10
00:00:00:00:00:02,43878,8443,48,32813,138
00:00:00:00:00:02,3298,443,38,32813,13
00:00:00:00:00:03,22455,143,2,32814,89
00:00:00:00:00:03,57863,80,22,32815,111
00:00:00:00:00:01,45405,443,23,32816,212
00:00:00:00:00:02,1844,8080,40,32821,150
00:00:00:00:00:01,65115,8080,49,32823,117
00:00:00:00:00:01,15865,587,3,32826,179
00:00:00:00:00:01,30109,22,11,32827,216
00:00:00:00:00:02,6184,995,16,32827,103
00:00:00:00:00:02,37738,443,29,32827,37
00:00:00:00:00:02,60980,8443,41,32829,281
00:00:00:00:00:02,36513,25,47,32832,113
00:00:00:00:00:02,30692,22,19,32833,28
00:00:00:00:00:02,47609,53,44,32834,92
00:00:00:00:00:03,14661,587,45,32838,18
00:00:00:00:00:01,31828,22,15,32839,15
00:00:00:00:00:02,38801,8000,30,32840,284
00:00:00:00:00:02,4320,8000,17,32841,26
00:00:00:00:00:01,26914,8443,10,32847,188
00:00:00:00:00:03,43538,53,41,32849,219
00:00:00:00:00:03,34949,8000,10,32850,41
00:00:00:00:00:01,59855,993,45,32851,154
00:00:00:00:00:01,17878,3306,36,32851,171
00:00:00:00:00:01,7497,465,33,32853,7
00:00:00:00:00:02,11813,110,23,32853,52
00:00:00:00:00:03,19011,443,1,32854,232
00:00:00:00:00:03,2568,993,39,32855,78
00:00:00:00:00:03,14223,22,42,32856,120
00:00:00:00:00:03,4324,995,1,32860,144
00:00:00:00:00:02,8440,465,18,32867,52
00:00:00:00:00:03,52197,8443,24,32867,159
00:00:00:00:00:03,17970,80,19,32868,66
00:00:00:00:00:03,18954,3306,48,32869,173
00:00:00:00:00:02,39627,8080,47,32875,229
00:00:00:00:00:01,15095,8000,34,32879,77
00:00:00:00:00:02,47098,143,12,32880,156
00:00:00:00:00:03,40445,8080,39,32885,89
00:00:00:00:00:01,59080,8443,45,32887,296
00:00:00:00:00:03,46608,5061,26,32887,185
00:00:00:00:00:01,28962,80,31,32887,169
00:00:00:00:00:01,32437,8000,10,32887,294
00:00:00:00:00:01,35920,993,17,32889,92
00:00:00:00:00:03,26097,53,10,32892,134
00:00:00:00:00:01,38797,5060,21,32894,76
00:00:00:00:00:01,50718,8080,26,32898,64
00:00:00:00:00:02,23611,443,4,32903,229
00:00:00:00:00:01,32676,8080,40,32903,106
00:00:00:00:00:02,63356,3306,19,32904,193
00:00:00:00:00:02,21855,443,40,32904,65
00:00:00:00:00:01,27989,8080,8,32908,110
00:00:00:00:00:03,13440,22,47,32913,46
00:00:00:00:00:03,49634,443,21,32915,260
00:00:00:00:00:03,22506,443,8,32916,20
00:00:00:00:00:02,17433,443,48,32918,102
00:00:00:00:00:01,19767,443,9,32920,155
00:00:00:00:00:01,41116,8443,24,32922,207
00:00:00:00:00:02,39721,22,20,32925,53
00:00:00:00:00:02,21801,20,48,32927,51
00:00:00:00:00:01,26670,53,36,32927,123
00:00:00:00:00:02,46219,5432,15,32930,234
00:00:00:00:00:02,18428,8000,40,32931,125
00:00:00:00:00:01,51548,8000,46,32932,87
00:00:00:00:00:03,3110,8080,9,32937,202
00:00:00:00:00:01,37410,5432,8,32937,246
00:00:00:00:00:02,58891,465,9,32937,119
00:00:00:00:00:01,6999,8080,10,32942,145
00:00:00:00:00:02,56284,443,37,32942,62
00:00:00:00:00:03,43684,8000,7,32943,64
00:00:00:00:00:01,26204,5061,24,32944,155
00:00:00:00:00:01,50910,8000,44,32944,70
00:00:00:00:00:02,55158,80,11,32944,73
00:00:00:00:00:01,6784,22,25,32946,124
00:00:00:00:00:01,41181,135,2,32949,178
00:00:00:00:00:03,40080,25,50,32951,99
00:00:00:00:00:03,31835,53,26,32951,245
00:00:00:00:00:01,56959,587,10,32952,116
00:00:00:00:00:01,51970,22,20,32954,270
00:00:00:00:00:01,23545,143,30,32954,97
00:00:00:00:00:03,64726,993,2,32957,232
00:00:00:00:00:03,45747,22,6,32963,274
00:00:00:00:00:03,15139,80,48,32964,155
00:00:00:00:00:03,12838,22,7,32965,110
00:00:00:00:00:01,53235,25,5,32969,51
00:00:00:00:00:02,19410,80,23,32972,217
00:00:00:00:00:02,59979,21,43,32976,69
00:00:00:00:00:02,43623,80,27,32979,53
00:00:00:00:00:02,63059,80,26,32980,111
00:00:00:00:00:01,29838,5060,14,32982,245
00:00:00:00:00:02,55099,53,22,32983,115
00:00:00:00:00:01,2769,8443,27,32985,68
